algorithm,task,expression
rpart,168338,"make_tuple(sub(0.0007012157713636159, truediv(min(mul(mul(mcp, 0.0010303932203482738), mcp), mkd), 0.957528530864358)), add(mcp, add(mul(rc, 7), sub(10, 0.5202137038520572))), sub(add(mkd, 18), min(mcp, rc)), add(sub(p, mcp), sub(mul(m, max(m, 8)), 0.8475029779031826)))"
rpart,146820,"make_tuple(mul(0.0009720675962257471, sub(max(0.9442361160948348, if_gt(po, m, if_gt(n, p, rc, 18), 25)), mcp)), 14, add(25, sub(mul(m, xvar), mcp)), if_gt(5, m, add(neg(xvar), 48), 123))"
rpart,3510,"make_tuple(mul(if_gt(mcp, 0.020791088932262333, 0.0007852701288348768, mcp), sub(xvar, mcp)), 21, add(m, add(add(sub(m, mul(rc, mcp)), sub(sub(m, mcp), mcp)), 14)), max(43, mul(po, rc)))"
rpart,146825,"make_tuple(mul(sub(if_gt(823, n, 11, 0.9189092801364759), mcp), 0.0009123987157767998), add(truediv(if_gt(mcp, 0.17398201062512447, xvar, rc), 0.1250808605899939), 12), 18, mul(if_gt(0.23916831361396004, pow(0.23725702432584678, rc), xvar, 15), p))"
rpart,14,"make_tuple(sub(0.0007005871894980019, if_gt(8, p, sub(p, 4), rc)), add(9, mul(mcp, min(mul(p, 0.06618664238756342), 20))), 20, mul(21, m))"
rpart,53,"make_tuple(sub(0.0007908653029843696, mul(mul(if_gt(n, po, mkd, neg(p)), mul(mul(mcp, mcp), 0.48589305864505894)), mcp)), if_gt(m, po, po, 21), add(add(sub(23, rc), if_gt(mul(xvar, po), m, sub(sub(m, mcp), 8), 13)), m), 52)"
rpart,37,"make_tuple(sub(0.0007005871894980019, if_gt(8, p, sub(p, 4), rc)), add(9, mul(mcp, min(mul(p, 0.06618664238756342), 20))), 20, mul(21, m))"
rpart,58,"make_tuple(mul(0.002981529383007741, sub(0.6708311574332534, mcp)), add(mcp, 9), 18, if_gt(po, 5, mul(184, pow(xvar, mul(rc, rc))), 58))"
rpart,167120,"make_tuple(sub(0.0007005871894980019, if_gt(8, p, sub(p, 4), rc)), add(9, mul(mcp, min(mul(p, 0.06618664238756342), 20))), 20, mul(21, m))"
rpart,168336,"make_tuple(min(mul(0.004819450618413814, pow(mul(m, 0.003218772138322189), mcp)), 0.0018670639158973985), add(add(mcp, truediv(pow(rc, xvar), 0.17014550288690355)), 9), sub(18, rc), if_gt(0.9942958848956308, rc, 123, add(mkd, po)))"
rpart,3902,"make_tuple(min(mul(0.004819450618413814, pow(mul(m, 0.003218772138322189), mcp)), 0.0018670639158973985), add(add(mcp, truediv(pow(rc, xvar), 0.17014550288690355)), 9), sub(18, rc), if_gt(0.9942958848956308, rc, 123, add(mkd, po)))"
rpart,146821,"make_tuple(if_gt(5, m, mul(0.0006761857579669109, 0.18080791356298956), 0.0017098896561715028), 12, 18, 113)"
rpart,168332,"make_tuple(mul(sub(if_gt(p, sub(n, mul(m, 274)), 22, xvar), mcp), 0.0007731759981268524), 21, sub(add(m, add(m, 24)), pow(add(mul(rc, rc), xvar), add(m, 10))), 41)"
rpart,9985,"make_tuple(mul(sub(if_gt(823, n, 11, 0.9189092801364759), mcp), 0.0009123987157767998), add(truediv(if_gt(mcp, 0.17398201062512447, xvar, rc), 0.1250808605899939), 12), 18, mul(if_gt(0.23916831361396004, pow(0.23725702432584678, rc), xvar, 15), p))"
rpart,146824,"make_tuple(mul(sub(xvar, mcp), if_gt(0.020110697803828008, mcp, mcp, 0.0009556737617426644)), 20, 24, mul(xvar, 222))"
rpart,14969,"make_tuple(mul(if_gt(mcp, 0.020791088932262333, 0.0007852701288348768, mcp), sub(xvar, mcp)), 21, add(m, add(add(sub(m, mul(rc, mcp)), sub(sub(m, mcp), mcp)), 14)), max(43, mul(po, rc)))"
rpart,3561,"make_tuple(min(mul(0.004819450618413814, pow(mul(m, 0.003218772138322189), mcp)), 0.0018670639158973985), add(add(mcp, truediv(pow(rc, xvar), 0.17014550288690355)), 9), sub(18, rc), if_gt(0.9942958848956308, rc, 123, add(mkd, po)))"
rpart,9971,"make_tuple(mul(if_gt(mcp, 0.020791088932262333, 0.0007852701288348768, mcp), sub(xvar, mcp)), 21, add(m, add(add(sub(m, mul(rc, mcp)), sub(sub(m, mcp), mcp)), 14)), max(43, mul(po, rc)))"
rpart,189928,"make_tuple(sub(0.0007005871894980019, if_gt(8, p, sub(p, 4), rc)), add(9, mul(mcp, min(mul(p, 0.06618664238756342), 20))), 20, mul(21, m))"
rpart,3,"make_tuple(sub(0.0007908653029843696, mul(mul(if_gt(n, po, mkd, neg(p)), mul(mul(mcp, mcp), 0.48589305864505894)), mcp)), if_gt(m, po, po, 21), add(add(sub(23, rc), if_gt(mul(xvar, po), m, sub(sub(m, mcp), 8), 13)), m), 52)"
rpart,168331,"make_tuple(mul(if_gt(mcp, 0.020791088932262333, 0.0007852701288348768, mcp), sub(xvar, mcp)), 21, add(m, add(add(sub(m, mul(rc, mcp)), sub(sub(m, mcp), mcp)), 14)), max(43, mul(po, rc)))"
rpart,9946,"make_tuple(sub(0.0007005871894980019, if_gt(8, p, sub(p, 4), rc)), add(9, mul(mcp, min(mul(p, 0.06618664238756342), 20))), 20, mul(21, m))"
rpart,49,"make_tuple(sub(0.0006835417341409486, mul(mkd, max(rc, 0.0030738409352597264))), if_gt(n, p, 21, 0.0014826266315292528), sub(add(add(pow(m, xvar), 23), pow(m, xvar)), mul(rc, m)), if_gt(add(xvar, xvar), 0.46692383940120674, 55, po))"
rpart,18,"make_tuple(if_gt(add(p, mul(323, m)), n, 0.017293368625901827, mul(0.0011748120218337094, sub(pow(xvar, truediv(xvar, mcp)), add(mcp, mkd)))), 21, 22, sub(max(mul(pow(m, xvar), 13), 48), xvar))"
rpart,14965,"make_tuple(sub(0.0006821069534140708, mul(mkd, max(0.003062811278338161, rc))), if_gt(n, po, 21, 2), add(add(sub(sub(28, mcp), mcp), mkd), mul(m, sub(min(xvar, n), sub(mul(2, rc), 0.3378252933520669)))), 48)"
rpart,2073,"make_tuple(mul(if_gt(xvar, 0.20859329593918974, sub(xvar, mcp), 0.14232736631540302), if_gt(max(p, 317), mul(n, mcp), 0.01731498220896658, 0.0012107229574669777)), 21, sub(26, mul(m, rc)), add(max(po, 47), if_gt(m, po, 63, 0.0821170777862914)))"
rpart,3913,"make_tuple(sub(if_gt(p, n, 1136, 0.0006722336416142941), mul(rc, mkd)), 21, add(22, if_gt(0.99763801715875, rc, add(m, m), 0.001676712253177894)), 52)"
rpart,167119,"make_tuple(sub(0.0006820213528452799, mul(mul(mkd, pow(rc, m)), rc)), sub(20, pow(neg(0.8523776570741052), if_gt(mcp, 0.08482721825769243, m, po))), sub(add(mul(m, truediv(pow(xvar, m), 0.42523321205349457)), 20), add(rc, truediv(rc, sub(0.19084378075923983, mcp)))), 48)"
rpart,14952,"make_tuple(mul(add(if_gt(mul(352, m), n, 28, pow(xvar, m)), 0.042159641851293166), 0.0006726381577605693), sub(21, xvar), 22, if_gt(mul(m, xvar), 5, 122, 45))"
rpart,9910,"make_tuple(sub(0.0006728347494501088, mul(mkd, if_gt(mkd, 0.13833695657454026, n, rc))), if_gt(p, n, 2, 21), add(22, if_gt(0.2588162390734552, xvar, if_gt(po, m, 0.022398449024995326, 355), add(m, m))), 52)"
rpart,7592,"make_tuple(mul(mul(xvar, if_gt(po, n, pow(m, m), 0.0007065271252872736)), xvar), 21, add(sub(if_gt(rc, 0.8951191942203313, 0.0010146639371166135, add(m, m)), if_gt(mcp, truediv(0.26407532186875615, mcp), 11, rc)), 24), 52)"
rpart,9950,"make_tuple(mul(if_gt(mul(mcp, xvar), 0.018729188253829722, 0.0006723724648593486, mcp), if_gt(p, n, 26, mul(xvar, xvar))), 21, add(add(23, if_gt(rc, 0.9917603003985933, sub(0.4921111948547734, m), m)), pow(m, xvar)), 48)"
rpart,125920,"make_tuple(sub(0.0006835417341409486, mul(mkd, max(rc, 0.0030738409352597264))), if_gt(n, p, 21, 0.0014826266315292528), sub(add(add(pow(m, xvar), 23), pow(m, xvar)), mul(rc, m)), if_gt(add(xvar, xvar), 0.46692383940120674, 55, po))"
rpart,3485,"make_tuple(sub(if_gt(n, po, 0.0006856776128292193, 0.016968432309277144), mul(mkd, add(rc, 0.001948539064942841))), 21, add(mul(sub(add(xvar, xvar), rc), m), 23), 48)"
rpart,9960,"make_tuple(mul(mul(xvar, if_gt(po, n, pow(m, m), 0.0007065271252872736)), xvar), 21, add(sub(if_gt(rc, 0.8951191942203313, 0.0010146639371166135, add(m, m)), if_gt(mcp, truediv(0.26407532186875615, mcp), 11, rc)), 24), 52)"
rpart,3573,"make_tuple(min(0.0007004874597568442, sub(m, min(4, mul(po, max(0.07406581139842762, rc))))), 21, add(pow(m, if_gt(po, n, m, add(0.4069035201999801, xvar))), 20), 52)"
rpart,190411,"make_tuple(mul(add(if_gt(mul(352, m), n, 28, pow(xvar, m)), 0.042159641851293166), 0.0006726381577605693), sub(21, xvar), 22, if_gt(mul(m, xvar), 5, 122, 45))"
rpart,146607,"make_tuple(if_gt(add(p, mul(323, m)), n, 0.017293368625901827, mul(0.0011748120218337094, sub(pow(xvar, truediv(xvar, mcp)), add(mcp, mkd)))), 21, 22, sub(max(mul(pow(m, xvar), 13), 48), xvar))"
rpart,167125,"make_tuple(if_gt(add(p, mul(323, m)), n, 0.017293368625901827, mul(0.0011748120218337094, sub(pow(xvar, truediv(xvar, mcp)), add(mcp, mkd)))), 21, 22, sub(max(mul(pow(m, xvar), 13), 48), xvar))"
rpart,3022,"make_tuple(min(0.0007004874597568442, sub(m, min(4, mul(po, max(0.07406581139842762, rc))))), 21, add(pow(m, if_gt(po, n, m, add(0.4069035201999801, xvar))), 20), 52)"
rpart,9964,"make_tuple(if_gt(po, n, 145, sub(0.0006745277025629302, mul(rc, mkd))), 21, add(if_gt(max(rc, mcp), expit(truediv(rc, xvar)), 13, 36), m), 48)"
rpart,31,"make_tuple(mul(max(mul(0.0394271547365817, mcp), if_gt(mul(n, mcp), max(p, 208), sub(xvar, mcp), 14)), 0.0012124656353270811), 21, 22, max(po, sub(121, mul(110, if_gt(mkd, 0.020650628726181102, mcp, pow(xvar, mcp))))))"
rpart,3904,"make_tuple(sub(0.0006742641082315126, mul(mkd, rc)), 18, max(truediv(pow(m, xvar), 0.18687377122088633), 17), truediv(po, if_gt(rc, 0.9667387574964139, rc, mkd)))"
rpart,3549,"make_tuple(sub(0.0006875256473777587, mul(max(0.009779258026744456, rc), mkd)), 21, add(26, if_gt(xvar, add(mcp, mcp), mul(m, 2), sub(xvar, m))), truediv(n, 50))"
rpart,12,"make_tuple(sub(0.0006903951108501666, mul(add(rc, 0.009722904015855694), mkd)), min(truediv(n, 91), 21), sub(add(add(m, m), add(m, 14)), mcp), 43)"
rpart,125922,"make_tuple(mul(max(0.042520315652354715, if_gt(add(mul(m, 378), p), n, min(29, p), mul(xvar, xvar))), 0.0006727179444934681), 24, add(if_gt(rc, 0.9960320894228137, 7, 36), m), min(p, 52))"
rpart,3893,"make_tuple(if_gt(mul(add(po, 372), m), n, 0.01896807996207616, if_gt(mcp, mkd, mul(mul(0.0006961490238873849, xvar), xvar), m)), 18, add(17, xvar), truediv(add(sub(truediv(n, truediv(mcp, xvar)), p), n), 45))"
rpart,168909,"make_tuple(mul(max(0.042520315652354715, if_gt(add(mul(m, 378), p), n, min(29, p), mul(xvar, xvar))), 0.0006727179444934681), 24, add(if_gt(rc, 0.9960320894228137, 7, 36), m), min(p, 52))"
rpart,14970,"make_tuple(mul(pow(neg(xvar), min(m, 4)), 0.0006726332770105236), 21, add(add(min(mul(xvar, m), p), 21), truediv(m, if_gt(0.9938089441307122, rc, min(xvar, 0.6101487491759985), sub(0.053546425673273224, expit(m))))), 43)"
rpart,9957,"make_tuple(mul(0.0007065678199328604, pow(neg(pow(0.4086351167349196, rc)), min(m, 4))), if_gt(po, m, 14, po), add(sub(18, rc), m), if_gt(mcp, pow(rc, 115), 123, max(16, truediv(po, m))))"
rpart,167211,"make_tuple(mul(0.0007065678199328604, pow(neg(pow(0.4086351167349196, rc)), min(m, 4))), if_gt(po, m, 14, po), add(sub(18, rc), m), if_gt(mcp, pow(rc, 115), 123, max(16, truediv(po, m))))"
rpart,168911,"make_tuple(mul(0.0011775486776919395, if_gt(sub(xvar, 0.48936376665443615), mcp, 0.5725574668880925, 0.11009700127734844)), 21, add(min(truediv(14, mcp), add(m, add(36, if_gt(145, po, rc, m)))), rc), 52)"
rpart,168335,"make_tuple(mul(pow(neg(xvar), min(m, 4)), 0.0006726332770105236), 21, add(add(min(mul(xvar, m), p), 21), truediv(m, if_gt(0.9938089441307122, rc, min(xvar, 0.6101487491759985), sub(0.053546425673273224, expit(m))))), 43)"
rpart,168330,"make_tuple(mul(pow(neg(xvar), min(m, 4)), 0.0006726332770105236), 21, add(add(min(mul(xvar, m), p), 21), truediv(m, if_gt(0.9938089441307122, rc, min(xvar, 0.6101487491759985), sub(0.053546425673273224, expit(m))))), 43)"
rpart,3917,"make_tuple(mul(0.0011775486776919395, if_gt(sub(xvar, 0.48936376665443615), mcp, 0.5725574668880925, 0.11009700127734844)), 21, add(min(truediv(14, mcp), add(m, add(36, if_gt(145, po, rc, m)))), rc), 52)"
rpart,167141,"make_tuple(if_gt(mul(add(po, 372), m), n, 0.01896807996207616, if_gt(mcp, mkd, mul(mul(0.0006961490238873849, xvar), xvar), m)), 18, add(17, xvar), truediv(add(sub(truediv(n, truediv(mcp, xvar)), p), n), 45))"
rpart,24,"make_tuple(sub(0.0006875256473777587, mul(max(0.009779258026744456, rc), mkd)), 21, add(26, if_gt(xvar, add(mcp, mcp), mul(m, 2), sub(xvar, m))), truediv(n, 50))"
rpart,168868,"make_tuple(mul(max(if_gt(mcp, 0.021664224911923456, pow(sub(mkd, xvar), 4), 29), 0.1805365095523002), 0.0007043183020790281), 23, add(m, 36), 72)"
rpart,9956,"make_tuple(mul(0.0006526624478156676, max(xvar, 0.1962888382891792)), 21, add(add(22, mul(m, add(xvar, 0.22504921316648377))), mul(sub(xvar, rc), m)), if_gt(mcp, 0.09142537864664443, 48, 129))"
rpart,45,"make_tuple(sub(0.0006903951108501666, mul(add(rc, 0.009701310923179305), mkd)), min(truediv(n, 91), 21), sub(add(add(m, m), add(m, 14)), mul(mcp, xvar)), 43)"
rpart,168337,"make_tuple(mul(0.0006526624478156676, max(xvar, 0.1962888382891792)), 21, add(add(22, mul(m, add(xvar, 0.22504921316648377))), mul(sub(xvar, rc), m)), if_gt(mcp, 0.09142537864664443, 48, 129))"
rpart,146822,"make_tuple(mul(if_gt(truediv(n, m), 284, sub(0.002612325200283262, 0.0019587800462121346), 0.021032655175255266), xvar), 23, add(34, m), 63)"
rpart,167121,"make_tuple(0.00042878322419738415, 23, add(16, mul(mul(min(11, m), min(7, m)), xvar)), 41)"
rpart,168339,"make_tuple(min(0.00043277651923308476, mul(mkd, sub(0.07832306817665968, mkd))), 23, add(20, mul(if_gt(5, m, m, max(54, m)), pow(xvar, rc))), 41)"
rpart,28,"make_tuple(0.00042878322419738415, 23, add(16, mul(mul(min(11, m), min(7, m)), xvar)), 41)"
rpart,3512,"make_tuple(0.0004286314550875781, 21, min(add(12, mul(mul(add(m, rc), 7), xvar)), 94), sub(truediv(p, 0.7082834442480558), po))"
rpart,219,"make_tuple(mul(xvar, min(0.00042790289630844903, max(mkd, rc))), 22, add(pow(min(min(m, 11), po), add(xvar, 1)), 16), max(41, mul(m, sub(p, add(po, 3)))))"
rpart,43,"make_tuple(mul(max(0.24583859299419947, xvar), 0.0005115832626082497), if_gt(0.010263248981995082, mcp, 0.12919188023273312, 20), add(add(add(truediv(truediv(xvar, 0.681045992713374), mcp), 20), m), m), 46)"
rpart,10101,"make_tuple(0.00043143096895797506, 18, add(15, mul(pow(xvar, rc), mul(m, 5))), p)"
rpart,146606,"make_tuple(min(0.00042602443975721854, truediv(mkd, 3)), 19, max(16, add(mul(truediv(xvar, mcp), 8), 12)), min(55, add(p, 7)))"
rpart,168329,"make_tuple(0.0004286314550875781, 21, min(add(12, mul(mul(add(m, rc), 7), xvar)), 94), sub(truediv(p, 0.7082834442480558), po))"
rpart,9970,"make_tuple(min(mul(mkd, 0.34787469807111493), 0.00042697191045738256), 19, add(add(add(min(truediv(xvar, mcp), po), 21), sub(m, mul(add(18, m), pow(rc, 144)))), min(m, p)), mul(p, add(mcp, mcp)))"
rpart,10090,"make_tuple(if_gt(39, m, 0, 0.010283873683816029), 14, sub(add(m, add(pow(if_gt(0.9992959583113494, rc, m, mkd), pow(0.5724074187304597, rc)), sub(37, rc))), mul(29, mcp)), max(min(82, add(15, p)), 43))"
rpart,9952,"make_tuple(if_gt(0.018674344165760626, mcp, 0.010171982590358127, 0.0004260412379691658), 18, add(17, mul(sub(m, 2), mul(8, xvar))), truediv(p, 0.777016847329425))"
rpart,9986,"make_tuple(min(mkd, 0.0004291128518284268), sub(20, mcp), add(16, mul(m, if_gt(0.2611599363986173, xvar, neg(xvar), min(m, 7)))), 41)"
rpart,10093,"make_tuple(min(mul(mkd, 0.34787469807111493), 0.00042697191045738256), 19, add(add(add(min(truediv(xvar, mcp), po), 21), sub(m, mul(add(18, m), pow(rc, 144)))), min(m, p)), mul(p, add(mcp, mcp)))"
rpart,146817,"make_tuple(if_gt(0.018674344165760626, mcp, 0.010171982590358127, 0.0004260412379691658), 18, add(17, mul(sub(m, 2), mul(8, xvar))), truediv(p, 0.777016847329425))"
rpart,167124,"make_tuple(if_gt(0.018674344165760626, mcp, 0.010171982590358127, 0.0004260412379691658), 18, add(17, mul(sub(m, 2), mul(8, xvar))), truediv(p, 0.777016847329425))"
rpart,16,"make_tuple(min(mul(mkd, 0.21102830670186415), 0.00042590906307253296), 24, max(8, mul(if_gt(rc, pow(mcp, 0.010638497694976275), mcp, min(po, 9)), add(m, add(add(rc, mcp), rc)))), 41)"
rpart,146195,"make_tuple(0.0004259649506194825, 20, add(22, add(m, m)), 48)"
rpart,3560,"make_tuple(min(0.0004274532595334053, truediv(mkd, 3)), sub(20, mcp), max(8, mul(add(m, rc), if_gt(rc, 0.9968931765164768, 0.21870206526329328, sub(9, mcp)))), mul(mcp, truediv(p, 0.5153959593929063)))"
rpart,9981,"make_tuple(0.00042854494497744595, 23, add(16, mul(pow(xvar, if_gt(1, rc, 0.7669227535662805, p)), mul(m, m))), 41)"
svm,53,"make_tuple(if_gt(0.3287559178069354, mkd, min(7, po), mul(n, n)), add(mkd, truediv(mkd, if_gt(p, sub(max(m, po), 2), add(xvar, xvar), 846))))"
svm,22,"make_tuple(min(7, po), truediv(mkd, add(mul(mul(mkd, if_gt(0.0016453411923531133, mkd, 4, po)), sub(pow(rc, m), add(0.3073071563015939, mkd))), xvar)))"
svm,2073,"make_tuple(if_gt(22, p, mul(m, mcp), if_gt(if_gt(xvar, 0.009093971251611349, mkd, expit(m)), sub(mcp, 0.03617820870316525), mul(n, 31), 6)), truediv(if_gt(0.09828219793337635, mkd, mkd, 3), xvar))"
svm,18,"make_tuple(max(pow(n, 0.27729815026827603), truediv(pow(p, mul(truediv(p, 4), mkd)), mcp)), truediv(mkd, add(sub(xvar, mkd), if_gt(sub(n, 497), po, truediv(mul(mkd, rc), 0.13806771975607782), add(mcp, add(0.7207888449554604, 0.8331307202847616))))))"
svm,9977,"make_tuple(if_gt(mcp, mkd, truediv(3, if_gt(xvar, 0.4259436925806889, mcp, xvar)), n), truediv(mkd, 0.6269589079006416))"
svm,28,"make_tuple(min(7, po), truediv(mkd, add(mul(mul(mkd, if_gt(0.0016453411923531133, mkd, 4, po)), sub(pow(rc, m), add(0.3073071563015939, mkd))), xvar)))"
svm,6,"make_tuple(min(po, add(pow(m, add(mul(mkd, 9), add(0.624339729945963, xvar))), 3)), truediv(mkd, add(sub(xvar, mkd), mul(4, mul(mkd, rc)))))"
svm,3549,"make_tuple(if_gt(max(mkd, 0.04743741809825776), mcp, mul(n, n), min(6, po)), min(0.2067358832519417, truediv(mkd, add(truediv(mul(mkd, rc), mcp), xvar))))"
svm,125922,"make_tuple(mul(if_gt(0.5109620985849945, mkd, min(m, po), mul(20490, 31)), 3), max(mkd, truediv(mkd, add(truediv(truediv(mkd, mcp), 0.548513120177716), xvar))))"
svm,146195,"make_tuple(max(pow(n, 0.27729815026827603), truediv(pow(p, mul(truediv(p, 4), mkd)), mcp)), truediv(mkd, add(sub(xvar, mkd), if_gt(sub(n, 497), po, truediv(mul(mkd, rc), 0.13806771975607782), add(mcp, add(0.7207888449554604, 0.8331307202847616))))))"
svm,32,"make_tuple(min(truediv(m, min(if_gt(po, p, 96, 0.33889661298418533), pow(xvar, rc))), p), max(truediv(mcp, mul(if_gt(mcp, rc, xvar, 1), sub(po, m))), mkd))"
svm,3918,"make_tuple(if_gt(mkd, 0.2210774396101697, mul(n, n), 5), truediv(mkd, add(mkd, xvar)))"
svm,9986,"make_tuple(if_gt(mkd, 0.24836946229283471, mul(p, 401), 5), truediv(if_gt(mkd, 0.08080975728009115, mul(po, 0.1707215095687015), mkd), add(mkd, xvar)))"
svm,167141,"make_tuple(min(7, po), truediv(mkd, add(mul(mul(mkd, if_gt(0.0016453411923531133, mkd, 4, po)), sub(pow(rc, m), add(0.3073071563015939, mkd))), xvar)))"
svm,3493,"make_tuple(min(po, add(pow(m, add(mul(mkd, 9), add(0.624339729945963, xvar))), 3)), truediv(mkd, add(sub(xvar, mkd), mul(4, mul(mkd, rc)))))"
svm,11,"make_tuple(if_gt(max(mkd, 0.10423847984277412), mcp, mul(n, 33), sub(4, truediv(mcp, if_gt(p, po, 1028, mcp)))), truediv(if_gt(mkd, 0.07881425149764017, mul(po, 0.16891039796219648), mkd), add(mkd, xvar)))"
svm,9976,"make_tuple(if_gt(mcp, mkd, truediv(3, if_gt(xvar, 0.4259436925806889, mcp, xvar)), n), truediv(mkd, 0.6269589079006416))"
svm,168911,"make_tuple(if_gt(mcp, mkd, truediv(3, if_gt(xvar, 0.4259436925806889, mcp, xvar)), n), truediv(mkd, 0.6269589079006416))"
svm,3485,"make_tuple(if_gt(po, if_gt(0.16207601724439044, mkd, n, 48), 36675, add(m, truediv(if_gt(mcp, 0.6111577292415786, rc, xvar), min(xvar, 0.18467447913885038)))), if_gt(mkd, 0.10561845755270073, 3, truediv(mkd, max(xvar, 0.0080935682409038))))"
svm,146800,"make_tuple(if_gt(0.21662398550126022, mkd, sub(truediv(4, add(mkd, min(mcp, xvar))), 2), mul(395, po)), if_gt(0.2775274806343469, xvar, 0.025778856442959113, if_gt(mkd, if_gt(p, m, 0.04025231883928581, 1), truediv(po, 7), mkd)))"
svm,190411,"make_tuple(if_gt(xvar, 0.07683471969192429, truediv(mul(if_gt(mkd, 0.4005113555106171, 433, if_gt(po, m, 16, 0.12382713596163718)), pow(2691, truediv(mkd, xvar))), mcp), sub(m, 0.7130982948985845)), truediv(mkd, sub(xvar, mul(xvar, mkd))))"
svm,146818,"make_tuple(if_gt(8, if_gt(add(mkd, 0.08908976554438622), mcp, 5, po), 2110, 7), add(mkd, mul(max(truediv(mkd, 0.062297079279469286), truediv(0.43344019729452365, xvar)), mkd)))"
svm,14,"make_tuple(if_gt(8, if_gt(add(mkd, 0.08908976554438622), mcp, 5, po), 2110, 7), add(mkd, mul(max(truediv(mkd, 0.062297079279469286), truediv(0.43344019729452365, xvar)), mkd)))"
svm,43,"make_tuple(truediv(if_gt(add(mkd, truediv(pow(138, rc), 525)), 0.26271442949948093, mul(797, n), add(m, 1.0901381286549483)), mcp), truediv(mkd, add(min(xvar, sub(0.6016704152584198, mkd)), 0.015311213005580557)))"
svm,2079,"make_tuple(max(max(mul(pow(rc, 204), 64), truediv(p, 11)), min(po, m)), truediv(mkd, max(if_gt(11, if_gt(523, p, po, 0.5234506584706848), xvar, if_gt(0.052873850612579126, mkd, expit(mkd), 0.046572612983448614)), 0.0012712822742791557)))"
svm,45,"make_tuple(if_gt(p, m, mul(if_gt(sub(po, 6), mcp, m, 146), add(0.3895569694748523, m)), 5), truediv(mkd, add(xvar, min(xvar, truediv(0.020562253075738876, mcp)))))"
svm,9910,"make_tuple(if_gt(p, m, mul(if_gt(sub(po, 6), mcp, m, 146), add(0.3895569694748523, m)), 5), truediv(mkd, add(xvar, min(xvar, truediv(0.020562253075738876, mcp)))))"
svm,168329,"make_tuple(if_gt(xvar, 0.07683471969192429, truediv(mul(if_gt(mkd, 0.4005113555106171, 433, if_gt(po, m, 16, 0.12382713596163718)), pow(2691, truediv(mkd, xvar))), mcp), sub(m, 0.7130982948985845)), truediv(mkd, sub(xvar, mul(xvar, mkd))))"
svm,3893,"make_tuple(truediv(if_gt(add(mkd, truediv(pow(138, rc), 525)), 0.26271442949948093, mul(797, n), add(m, 1.0901381286549483)), mcp), truediv(mkd, add(min(xvar, sub(0.6016704152584198, mkd)), 0.015311213005580557)))"
svm,10101,"make_tuple(if_gt(xvar, 0.27690541750264397, add(pow(po, add(mul(3, mkd), 0.5489032862575246)), min(m, p)), 46), add(truediv(add(add(mkd, mkd), add(pow(rc, 32), min(mcp, 0.1305947286310872))), po), mkd))"
svm,146821,"make_tuple(if_gt(xvar, 0.27690541750264397, add(pow(po, add(mul(3, mkd), 0.5489032862575246)), min(m, p)), 46), add(truediv(add(add(mkd, mkd), add(pow(rc, 32), min(mcp, 0.1305947286310872))), po), mkd))"
svm,9981,"make_tuple(if_gt(xvar, 0.07683471969192429, truediv(mul(if_gt(mkd, 0.4005113555106171, 433, if_gt(po, m, 16, 0.12382713596163718)), pow(2691, truediv(mkd, xvar))), mcp), sub(m, 0.7130982948985845)), truediv(mkd, sub(xvar, mul(xvar, mkd))))"
svm,146817,"make_tuple(max(max(mul(pow(rc, 204), 64), truediv(p, 11)), min(po, m)), truediv(mkd, max(if_gt(11, if_gt(523, p, po, 0.5234506584706848), xvar, if_gt(0.052873850612579126, mkd, expit(mkd), 0.046572612983448614)), 0.0012712822742791557)))"
svm,14952,"make_tuple(if_gt(pow(xvar, rc), 0.2608307125837147, truediv(3, mcp), 80), add(truediv(min(0.542902404284202, mcp), po), mkd))"
svm,3560,"make_tuple(max(mul(pow(rc, 26), 67), pow(po, add(truediv(mkd, mul(mcp, 0.7862996681919281)), expit(xvar)))), truediv(if_gt(0.1080177164266355, mkd, mkd, mcp), xvar))"
svm,9971,"make_tuple(if_gt(xvar, 0.27690541750264397, add(pow(po, add(mul(3, mkd), 0.5489032862575246)), min(m, p)), 46), add(truediv(add(add(mkd, mkd), add(pow(rc, 32), min(mcp, 0.1305947286310872))), po), mkd))"
svm,189927,"make_tuple(if_gt(8, po, 82, truediv(po, sub(mul(mcp, 5), truediv(mkd, 0.2197265006930771)))), truediv(if_gt(mkd, 0.10507719918460352, mcp, mkd), xvar))"
svm,3,"make_tuple(max(mul(pow(rc, 26), 67), pow(po, add(truediv(mkd, mul(mcp, 0.7862996681919281)), expit(xvar)))), truediv(if_gt(0.1080177164266355, mkd, mkd, mcp), xvar))"
svm,146820,"make_tuple(if_gt(pow(xvar, rc), 0.2608307125837147, truediv(3, mcp), 80), add(truediv(min(0.542902404284202, mcp), po), mkd))"
svm,219,"make_tuple(if_gt(xvar, 0.27690541750264397, add(pow(po, add(mul(3, mkd), 0.5489032862575246)), min(m, p)), 46), add(truediv(add(add(mkd, mkd), add(pow(rc, 32), min(mcp, 0.1305947286310872))), po), mkd))"
svm,167119,"make_tuple(if_gt(mcp, mkd, truediv(if_gt(po, min(m, 9), if_gt(p, sub(39, p), 4, add(14, 0.23112423528362627)), mcp), xvar), 111), truediv(mkd, if_gt(0.35690617078388004, rc, 0.8309788791753888, mul(max(xvar, 0.004004419580175358), rc))))"
