algorithm,task,expression
xgboost,24,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,58,"make_tuple(332, 0.19218057362715846, mul(21, max(pow(mkd, xvar), mul(pow(mcp, m), add(mcp, 0.7406148115329109)))), 0.0021206657742311855, truediv(mcp, 2), expit(add(0.2969014701131686, min(3, m))), 13, 2, 0.8521525511487135, truediv(33, 67))"
xgboost,9960,"make_tuple(332, 0.19246513817623861, min(po, if_gt(if_gt(p, 59, pow(mul(5, m), xvar), m), 10, 0.005600781652589946, 15)), 0.0021295421415701843, mcp, sub(expit(sub(4, max(mcp, rc))), mkd), 13, add(0.08136996884157019, 2), expit(add(1, mcp)), 0.5649046683517427)"
xgboost,3561,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,168868,"make_tuple(331, 0.19183971497358984, min(po, if_gt(mcp, 0.10963039025777163, add(rc, if_gt(99, mul(36, m), 15, mkd)), mcp)), 0.002125254758800866, mcp, expit(3), 13, add(truediv(0.0726713695404439, xvar), 2), add(expit(mcp), mkd), expit(0.2573626915888992))"
xgboost,28,"make_tuple(335, 0.19218057362715846, mul(25, max(mkd, pow(mcp, m))), 0.0021206657742311855, mcp, expit(3), 13, 2, 0.8524538051827233, truediv(33, 67))"
xgboost,9971,"make_tuple(335, 0.19218057362715846, mul(25, max(mkd, pow(mcp, m))), 0.0021206657742311855, mcp, expit(3), 13, 2, 0.8524538051827233, truediv(33, 67))"
xgboost,45,"make_tuple(331, 0.19183971497358984, min(po, if_gt(mcp, 0.10963039025777163, add(rc, if_gt(99, mul(36, m), 15, mkd)), mcp)), 0.002125254758800866, mcp, expit(3), 13, add(truediv(0.0726713695404439, xvar), 2), add(expit(mcp), mkd), expit(0.2573626915888992))"
xgboost,9950,"make_tuple(335, 0.19218057362715846, mul(25, max(mkd, pow(mcp, m))), 0.0021206657742311855, mcp, expit(3), 13, 2, 0.8524538051827233, truediv(33, 67))"
xgboost,168330,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,168337,"make_tuple(332, 0.19246513817623861, min(po, if_gt(if_gt(p, 59, pow(mul(5, m), xvar), m), 10, 0.005600781652589946, 15)), 0.0021295421415701843, mcp, sub(expit(sub(4, max(mcp, rc))), mkd), 13, add(0.08136996884157019, 2), expit(add(1, mcp)), 0.5649046683517427)"
xgboost,167120,"make_tuple(331, 0.19183971497358984, min(po, if_gt(mcp, 0.10963039025777163, add(rc, if_gt(99, mul(36, m), 15, mkd)), mcp)), 0.002125254758800866, mcp, expit(3), 13, add(truediv(0.0726713695404439, xvar), 2), add(expit(mcp), mkd), expit(0.2573626915888992))"
xgboost,41,"make_tuple(332, 0.19218057362715846, mul(25, max(pow(mkd, xvar), pow(mcp, m))), 0.0021206657742311855, mcp, expit(add(0.2969014701131686, min(3, m))), 13, 2, 0.8523732410984871, truediv(33, 67))"
xgboost,16,"make_tuple(332, 0.19244917904440942, mul(max(add(mkd, mcp), if_gt(1587, p, 0.08560324502059792, 4)), mul(mcp, 18)), 0.0021545579280359485, mcp, sub(truediv(26, 27), mkd), 13, add(2, if_gt(0.10317517866783196, xvar, 75, 0.08209692235829769)), 0.8522354851571015, 0.4910333817775409)"
xgboost,125921,"make_tuple(332, 0.19244917904440942, mul(max(mcp, if_gt(1358, p, 0.07948675176459169, 4)), mul(mcp, 19)), 0.0021545579280359485, mcp, sub(truediv(26, 27), mkd), 13, add(2, if_gt(0.10317517866783196, xvar, 75, 0.08209692235829769)), 0.8522354851571015, 0.4910333817775409)"
xgboost,3485,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,146817,"make_tuple(332, 0.19244917904440942, mul(max(add(mkd, mcp), if_gt(1587, p, 0.08560324502059792, 4)), mul(mcp, 18)), 0.0021545579280359485, mcp, sub(truediv(26, 27), mkd), 13, add(2, if_gt(0.10317517866783196, xvar, 75, 0.08209692235829769)), 0.8522354851571015, 0.4910333817775409)"
xgboost,9964,"make_tuple(332, 0.19244917904440942, mul(max(add(mkd, mcp), if_gt(1587, p, 0.08560324502059792, 4)), mul(mcp, 18)), 0.0021545579280359485, mcp, sub(truediv(26, 27), mkd), 13, add(2, if_gt(0.10317517866783196, xvar, 75, 0.08209692235829769)), 0.8522354851571015, 0.4910333817775409)"
